x,y,grad_x,grad_y
2.274843369834298912e+00,2.102314401736787630e+00,4.435638529474517221e+28,1.064114262234707180e+29
3.461087035320693062e+00,1.706291006882016958e+00,1.348939564086787703e+28,5.439460116638479323e+28
2.415606882863968963e+00,4.215721601543354069e-01,1.423592881389313947e+00,3.800936876690381716e+00
9.768242291518980380e-02,2.902240925424912632e-01,-5.641028486466945324e+00,-4.610771670089079066e+00
-1.501446816213725999e+00,1.563796716052487934e+00,8.346636453439990055e-02,-7.302256280498700680e-02
3.935176993462338402e+00,-6.700223888808392037e-01,2.390311407065395008e-04,-5.456441627725711063e-04
1.622997205717981117e+00,-6.812869306692470595e-02,1.622955588587266718e+01,-1.797040654472391452e+01
1.696279394087822467e+00,3.347091223881806243e-01,7.047360485010667475e+00,2.547715054647207467e+01
-2.450376413921340202e-02,1.478181931524154891e+00,3.201260723143997893e+04,5.731131833853332500e+04
3.793173674455740496e+00,2.003012609999027305e+00,1.326471418549765520e+40,4.469314957990437451e+40
9.062383891193626084e-01,3.857128400810765356e-01,6.156650546118989986e+00,2.572189686949159437e+01
2.097322768270681870e+00,-3.056638463969041375e-02,1.307442225611892717e+01,-3.711470189296601774e+00
3.517592956252116210e+00,1.284758273540106632e+00,6.464389792980158000e+15,4.158448040778838400e+16
2.699122700127739805e+00,1.038767024948231921e+00,1.074126760602790629e+06,1.035682755061156303e+07
2.558268678233712734e+00,-6.359899266829078801e-01,9.627213050763210045e-02,-3.929239951460284375e-01
-8.737542909873845520e-01,-5.751041280306130599e-01,-1.031279903314956314e+01,-3.883856758652979302e-01
3.285619036503933721e+00,3.040192352706798218e+00,3.525795263733783558e+65,6.467378481297930397e+65
3.852397372789513774e+00,-1.939371004141118737e+00,1.546201476454590211e-18,-1.051276494152571637e-17
2.217509008679375171e+00,3.731172106172394365e+00,3.123163792806504335e+64,3.577446220512648272e+64
1.665002988405054118e+00,3.772715184558826707e+00,2.921811575942352118e+54,2.827372985418632521e+54
2.343934936773420574e+00,-1.716804893704612756e+00,1.398151289012558306e-12,-1.786063379556139505e-11
-1.469745084112535682e+00,-5.964265217450614998e-01,-1.968849717184724286e+07,-7.426924579489851370e+06
-1.208362730925287565e+00,-9.320629531910364918e-01,-2.588658131840517744e+05,-5.155914436108614609e+04
3.389622814045239352e+00,-1.349914598494966533e+00,3.858542033900946485e-09,-2.179717313465162867e-08
2.149772748814600121e-01,-1.533119961030480649e+00,-1.050508110924948379e-09,-2.051602778906105799e-08
1.627029425505961413e+00,1.904638279898137831e+00,1.742706154340707738e+19,4.109556694090493133e+19
7.564137490447908618e-02,-1.736724352611501709e+00,-1.253616006050017354e-12,-2.352139896809627037e-11
1.370923073081016241e+00,1.651712179603921804e+00,1.574098316160016016e+13,4.384673734350969531e+13
3.355988379334146288e+00,-1.063716414519727316e+00,4.462651077256667868e-06,-2.014863589946400336e-05
1.513486712457322803e+00,2.023611232808733007e-01,1.174013064662675809e+01,3.880481940732382640e+01
6.804488210728090181e-01,2.360639621096272123e+00,7.075042065303646720e+17,8.426940982751064320e+17
1.324577571784240959e+00,2.133583155871848547e+00,4.811075147054245478e+20,8.657797705014738944e+20
-4.096277167599797764e-01,3.587551227415666233e+00,7.365027207952521875e+13,2.318426992455144531e+13
3.472232562692051161e+00,1.662338315283040657e-02,2.185986672938905473e-01,1.464176571304918323e-02
-9.225537591108909918e-01,6.663041343875040212e-01,-1.108696067149717024e+00,-5.721885880284419912e+00
3.077110871459504793e+00,9.999321621958463524e-01,9.641306424398550298e+05,1.033179699061798677e+07
1.469892389930031129e+00,3.262350511376232554e+00,3.634298572221124920e+41,3.908628824450704908e+41
-4.708096864719957253e-02,-1.294045028613276527e+00,-7.471577323595762922e-07,-9.233552063267050277e-06
2.356459593116359663e+00,-1.711685757875647917e+00,1.625986437834970570e-12,-2.051795602478092888e-11
3.494497826156116815e+00,2.665243579515763628e-01,9.750650935334007063e-02,1.038308012688400062e-01
1.536727108890772797e+00,-6.014701843372134427e-01,4.321036628880252084e-01,-4.842201648867421326e+00
1.299612438694366823e+00,-1.950582175424786291e+00,3.278872414883617111e-16,-2.134661069240885132e-14
-1.565042080420552040e+00,-9.194218789298642669e-01,-8.500350784162316322e+09,-3.207580951609714031e+09
1.214805674703208993e+00,-1.518171277389512408e+00,8.021513720602559273e-10,-5.669324898699406730e-08
1.345270330349526144e+00,-1.161182128786902412e+00,1.708689360035537893e-05,-5.746509441139459936e-04
-1.148736591482820257e+00,3.525723134088742938e+00,1.782317322397308246e+01,6.173052700891992206e-01
2.933299688524705573e+00,-8.092999933114668476e-01,2.634123867260632166e-03,-1.102672524864034900e-02
2.345292029144707691e+00,3.669304380331930737e+00,3.681339398271549139e+65,4.438090125576123913e+65
-4.004824938840907400e-01,-2.436886681386749576e-01,-4.379873906187658150e+00,-8.073165386905730045e+00
1.970701317356855942e+00,3.823824546034703786e+00,3.966974652321439862e+61,4.137326097059161449e+61
-1.390903884525908074e+00,-6.252680750994856762e-01,-3.639124231932433322e+06,-1.188247221805895446e+06
2.376121098805509035e+00,9.933033624047116206e-01,1.442649503329515210e+04,1.578964777931527933e+05
-5.342559739345242864e-01,-2.511481213600548212e-01,-3.146170851725208273e+00,-5.474653915054259024e+00
6.734413666652327990e-01,3.941533066487681758e+00,2.466736939617320883e+37,1.551193706712040464e+37
1.166565354622589368e+00,2.599221787968524211e+00,2.418687530178730650e+26,3.109332829886374434e+26
1.029070060762914629e+00,3.690676731531283394e+00,6.761887954072540601e+40,5.353525393166879858e+40
-1.137153493529325932e+00,1.516581691969359547e+00,-4.354899459892123126e+00,6.955505559260932280e+00
4.158528010495876615e-01,1.165939102563489538e+00,9.438342265414523808e+02,4.532906576740087985e+03
2.939435336696758050e+00,3.157701242022658228e+00,1.824475077790775962e+63,2.991557199725146406e+63
-1.756968871687256684e+00,-1.485013186252390094e+00,-1.162339570075270600e+16,-4.497624757499426000e+15
-1.530203916175203904e+00,3.721790046619942949e+00,5.196009715081873864e-06,-5.369833460949918294e-07
2.587196692299740697e+00,1.067919137243350747e+00,2.868835185677817091e+06,2.559881662749044225e+07
-1.735275931697131790e+00,8.169219413445154565e-01,-6.808718941730116114e+01,-1.873977025425431577e+02
3.744797529663714819e+00,1.588410252428392067e+00,3.180143008190992933e+26,1.480112870137348351e+27
-1.990624821915464082e+00,2.086990439632412375e+00,9.829603306126876862e-06,-8.788143715882628713e-06
-8.491673941506217016e-01,3.522072101112696529e+00,1.496802517372830771e+06,2.279455454456465668e+05
3.567207203875978117e+00,-1.812231963777569455e+00,7.695685336883695193e-16,-5.432505381574503691e-15
5.804957798491621190e-01,9.523042417475617860e-01,5.242493203995681306e+00,7.426738866270103756e+01
5.971792549226027091e-01,2.118292075594476742e+00,1.763051951119421250e+14,2.367063496839318438e+14
3.112024324900216854e+00,-5.552272648475076178e-01,4.473977711651560413e-02,-1.176158478858456286e-01
3.406050991150446627e+00,-1.921204472850212897e+00,2.749626842013811761e-17,-2.195545899473903484e-16
-4.641395251865436666e-01,1.504087592963696096e+00,1.054224641743891198e+03,1.095795773951855153e+03
-3.101540261735238335e-01,3.923277346427735068e+00,5.094865919918704640e+17,1.641668430717260800e+17
3.523304925719900282e+00,3.951646807507124493e+00,5.299116324392665468e+97,7.537255171291362238e+97
-1.655253866438403776e+00,1.711580636103335440e+00,2.328572197982769695e-02,-2.111132987719757659e-02
2.879879890261934250e+00,3.009473112383878046e+00,2.093573945645287803e+58,3.590607217179309886e+58
2.959753921434620239e-01,2.923924845908532077e+00,3.479383306433009254e+19,2.510645513406098227e+19
7.291265572581870913e-01,-8.993389016341020170e-01,-3.092702994160020057e-03,-1.026836067778666983e-01
3.787193035479216263e+00,3.986439746873147172e-01,9.662361551805703080e-03,1.375129943141408656e-02
3.002899772474316720e-01,8.545361657216332674e-02,-1.496125036687373289e+01,5.887094335355470776e+00
-4.368306945924014251e-01,3.085123729227309042e+00,5.623667799750725555e+10,1.993514197472701263e+10
2.033070952767312534e+00,-1.917173200762056329e+00,1.548714624369506304e-15,-2.874104789701999576e-14
1.735276948222724602e+00,2.538306470455371056e+00,1.024411915155144712e+32,1.644253001115512519e+32
2.355398782244288114e+00,1.110552357827405245e+00,6.640477496171831153e+06,5.274665926882814616e+07
-2.832366470525324864e-01,3.065951213188884417e+00,6.045157628302312500e+12,2.578048044793880859e+12
2.265970571734154504e+00,-5.348016428323869587e-01,5.838677918864023653e-01,-2.466516362055395817e+00
-1.698154481952771855e+00,3.182197101679351547e+00,2.233456464364266652e-07,-5.216754421237524860e-08
3.275148796827096476e+00,1.836230203956628060e+00,3.176195516366308351e+30,1.119341895682372908e+31
7.224956188913695954e-01,2.123629683851476990e+00,2.264626692335519500e+15,3.221985983836093000e+15
5.163204055391528158e-01,-1.244880678120317663e+00,-2.848613206602716430e-06,-7.331681851508916323e-05
-1.851704745382833028e+00,1.903630971026543328e+00,5.265428786329103125e-04,-4.902871295803710137e-04
2.973217839354751035e+00,2.171756026165740039e+00,1.218461767426292285e+37,3.224752366177856338e+37
4.365621296451731581e-01,-8.169619495109687879e-01,-2.072199714464778922e-02,-3.004699743459868233e-01
2.460931240437433054e+00,2.489484254470497149e+00,3.222221337927283800e+39,6.399893045350024512e+39
2.176467937605719882e+00,2.144594854875068179e+00,4.586330706173248929e+28,1.044941265220664666e+29
2.847844908582392698e+00,1.200076288342168951e+00,4.248338816480057526e+10,2.937416375427567139e+11
1.187544866152807632e+00,-4.887654240196876998e-01,6.646783906082809334e-01,-1.731651556989114127e+01
3.204555272279004718e+00,2.167391507047862653e+00,2.036959570162021018e+39,5.633001211649767775e+39
1.321621645887294250e-01,3.701785820566772855e+00,2.167670085079101855e+24,1.068857373174292348e+24
2.006658260772104185e+00,3.871674143095753529e+00,2.251240864229889829e+63,2.338643665431029676e+63
2.626544979677700731e+00,-5.173488561188266388e-02,4.497337957171671619e+00,-1.434952060177406397e+00
-1.777963751430131412e+00,7.210212071897403874e-01,-3.355519112329114364e+02,-7.537905288290469343e+02
3.106756604492741047e+00,2.930503614633613196e+00,4.204348119530941846e+59,7.789682892687212722e+59
-9.654144475725290331e-01,3.338533290928289432e+00,8.156451618714011602e+03,8.806823650304892226e+02
1.174085826416289002e+00,3.960176649727203291e+00,7.547706245402700462e+47,5.847022215194813468e+47
1.931409060548517687e+00,-1.870995953725562710e+00,9.804267026841023863e-15,-1.969461616081128407e-13
7.732033378692442227e-01,-2.417041707488420954e-01,-4.769685083907747369e+00,-5.153498121090895268e+01
6.763173297667801620e-01,-1.470206072640698691e+00,-4.779443795362354160e-09,-2.170881614754556536e-07
2.033730744861250272e+00,-1.813639381706994680e+00,7.365211564114152411e-14,-1.292197007146151416e-12
-8.268902453925308649e-03,4.959425682344553721e-01,-1.424374360794600669e+00,5.351071697111217773e+00
1.409600227578966525e-03,1.489449308989891030e+00,4.882417624418879859e+04,8.764816500024913694e+04
1.402347631644852655e+00,-1.888831798273383322e+00,4.386263834985842022e-15,-2.059143376211669477e-13
1.850799910659750580e+00,1.891360108996398282e-02,1.656141052790665924e+01,3.345860681255982794e+00
-4.911672580069521565e-01,3.721658509352891997e+00,1.402026722976811523e+13,3.862348179261794922e+12
1.141254424317565075e+00,-1.141296437689414134e+00,1.220285623989345359e-05,-9.859560001963584095e-04
-9.366107157250125326e-02,1.424554277387619194e+00,7.441461036060045444e+03,1.375865329755244056e+04
2.535193382052796096e+00,-1.913975308195992042e-01,4.033189798482819555e+00,-5.029327118258561491e+00
7.951987958408412993e-01,7.283954991386476507e-01,4.961080117851743410e+00,1.605961381744611671e+01
1.020110941827752971e+00,2.249148885604601134e+00,4.607027139839181619e+19,6.846962031746447770e+19
1.682758338543326460e+00,-1.100133423375491137e-01,1.522948317681096952e+01,-2.463602554776132081e+01
-5.615690602922227548e-01,3.608091322640548881e+00,2.241932508698775330e+11,5.770710793011672974e+10
3.948311268797465523e+00,-5.704454626231956205e-01,7.643326929884084646e-04,-1.478847073078402852e-03
-6.397870609857039259e-01,1.602770812138595957e+00,4.899341065324055080e+02,3.779505462023124664e+02
4.448127529448058226e-01,3.786389639449642353e+00,1.092611033637482973e+31,6.376630612215535054e+30
2.455785826400447291e-01,-1.911274947777720445e+00,-2.332761077420909859e-15,-5.909460007413177952e-14
1.894419004315404997e+00,3.841334285494496292e+00,2.636037585814154573e+60,2.676813316008463376e+60
1.001678636173015668e+00,3.994745414880618739e+00,7.082072574994170999e+44,5.077853629999413555e+44
-1.958373030606534781e+00,8.718042036086659508e-01,-6.008239370648329469e+01,-2.646203788825455945e+02
1.808868360124876951e+00,7.781684509624371415e-01,6.929209235711641934e-01,2.771485679596690233e+00
1.224841929357258774e+00,2.823687369841679562e+00,4.050862416425064601e+30,4.776173656728233687e+30
3.165361998323789727e+00,-1.821853885815771790e-02,7.942136996392955561e-01,-6.712062000190825717e-02
3.129601508028562407e+00,2.533973236109543059e+00,6.338204233154995059e+48,1.410944332340023458e+49
1.273283655716415552e+00,-1.379781193815589946e+00,5.472140541137398915e-08,-2.762827644160558855e-06
3.780219458246619979e+00,2.943118641244313771e+00,2.159542670177137909e+70,4.484518974685028105e+70
3.154992533007030531e+00,3.057855830253163099e+00,9.485033294745215623e+63,1.685928629884912095e+64
5.926866882429537853e-01,2.740687784383035286e+00,2.405265950282062758e+21,2.234435258173303030e+21
3.947840094145163015e+00,1.405720247505299003e+00,7.247851430128879927e+21,4.165405048918329682e+22
-1.755325668691302132e+00,3.443844246546906795e+00,4.916673433472834172e-09,-1.092227530734393922e-09
2.336966304350136525e+00,1.488727798752868203e+00,2.174459337328275750e+15,9.192060688894974000e+15
-4.784902599072280438e-01,3.447179119407262959e+00,9.258914523057902832e+11,2.781966932171176147e+11
8.145048081418990726e-01,2.459615071636989114e+00,2.924056431164203336e+20,3.501638973661097492e+20
-1.412031260313303394e+00,2.249260175112563154e+00,4.054048666690664160e-02,-9.875749450627056142e-03
-1.726773599903612455e+00,-9.525052916564418215e-01,-1.664512033452654297e+12,-7.489114097052727051e+11
-7.717092166997761016e-01,3.492583924596245559e+00,2.312488914649182558e+07,4.240040624492295086e+06
2.582765233215818412e+00,2.028078909436062283e+00,5.070983396715364457e+29,1.369183892343661876e+30
-1.134738528682615710e+00,1.109427095894091053e+00,-2.616588787345094858e+01,1.191192679558294465e+01
3.987766007532634660e+00,3.360354880298146441e-01,5.138132176117335241e-03,5.767265315982711936e-03
-3.299227587793418515e-01,1.871852341962760846e+00,3.133591537003570120e+05,2.520586892570021155e+05
2.976055513816798559e+00,-8.450794654627593605e-01,1.260299128416672142e-03,-5.389792503153774741e-03
-1.073839298261696218e-01,2.045876434563361101e+00,1.151722907905538380e+08,1.009993981784172952e+08
3.496716801381727358e-01,4.983749277387028442e-02,-1.580816747730606409e+01,2.238906566548717336e+00
2.762716902227428939e+00,-3.544236969760101719e-01,8.980077743875128915e-01,-1.805614288404189027e+00
-8.207043863991738686e-01,-1.921228421033742473e+00,-1.016884473733148297e+01,-3.268334267140397542e-01
-6.048975636298121739e-01,-1.157808848065419838e+00,-3.877791067160967983e-03,3.003676342904026508e-04
8.617367715721178101e-01,-9.099198228224716356e-01,-1.376256797375793612e-03,-9.057397529310844131e-02
9.455104803901437371e-01,3.325408232423439969e+00,1.041925149292531781e+34,8.987728166991354840e+33
8.070611345575597895e-01,1.001844534027994449e+00,4.033787307235822084e+01,4.246061123449487127e+02
1.366552874857696054e+00,3.144201017321206493e+00,7.636000719865781594e+37,8.286892320878192797e+37
-9.166207430182771176e-01,2.118561243386389847e+00,2.473561445745326353e+02,4.163191142745841233e+01
7.250014369058899177e-02,3.030918054585545640e+00,2.977209440412839680e+17,1.763192278931853440e+17
2.282611377693545940e+00,-8.374978500364682610e-02,9.239052183659987705e+00,-6.048481285564921706e+00
